1.692500570131563631e+00,-1.830921236869428592e-01,-1.041415823726037138e+00,-1.620000190271339846e-01
1.742500552534883340e+00,-1.682983366182246587e-01,-9.038423034193459049e-01,-1.783979315650245367e-01
1.792059459366695418e+00,-1.497266077614552160e-01,-7.222929293431469278e-01,-1.341505546202029497e-01
1.842059408566346423e+00,-1.309896135622874158e-01,-5.564371728972442588e-01,-8.950938181698747664e-02
1.892059378158458927e+00,-1.122526030713571488e-01,-4.193887364053226485e-01,-4.486820832485447635e-02
1.941618264597809729e+00,-9.383307204746581254e-02,-2.421356946548548217e-01,4.648774135553869827e-03
1.991258931742553306e+00,-7.538305994255677100e-02,-8.767773659202843239e-02,5.444728271356483879e-02
2.041177120629273478e+00,-5.728687519230776098e-02,1.014753113749939789e-01,1.103255595593259468e-02
2.090969950254193854e+00,-3.923617219540463663e-02,2.855885016378603702e-01,-3.227305093997363816e-02
2.140735976660738782e+00,-2.119490765386983569e-02,3.462402648344649059e-01,-7.555604844923322072e-02
2.190294832692205151e+00,-3.228889356114358032e-03,4.807881764104222078e-01,-2.041529790499045302e-02
2.240294832692204974e+00,1.489705988456853543e-02,4.920087801545963702e-01,3.521626546277084602e-02
2.290294832692204796e+00,3.302300912525143323e-02,5.787043838987704358e-01,9.084782883053213465e-02
2.339853688723655178e+00,3.028073458267280249e-02,7.387841176281498834e-01,1.459885793747280336e-01
2.389607447121718131e+00,2.752776181865626906e-02,8.880156376577232891e-01,2.013464956268104789e-01
2.439412544755108492e+00,2.477177039556996765e-02,9.138466970963652347e-01,1.575396558058944352e-01
2.488971400786550436e+00,2.202949585299181223e-02,9.181960298622079408e-01,1.139490215316747573e-01
2.538971400786550259e+00,1.926280620845190888e-02,8.770460045492229906e-01,6.997038963265535261e-02
2.588971400786550081e+00,1.649611656391201248e-02,7.113709792362381545e-01,2.599175773363595829e-02
2.638530256818000463e+00,1.375384202133345807e-02,5.302693524688721904e-01,2.167081427394415213e-02
2.688527120166086970e+00,1.098732593720512171e-02,2.739673548030688299e-01,1.731168950129721718e-02
2.738089112849451112e+00,8.244877834214993373e-03,9.405304353339732915e-02,1.299047255485218794e-02
2.788089112849450935e+00,5.478188189675097831e-03,-1.197620582021971525e-02,8.631074295498105883e-03
2.837647968880905758e+00,2.735913647096278878e-03,-4.292097758332860669e-02,4.310130835756808068e-03
2.887087301539191131e+00,5.844951053025086187e-15,1.530168287008559462e-14,1.084394061517080331e-14
2.936943348543120447e+00,0.000000000000000000e+00,-9.952886299527502860e-16,-4.377093806139190484e-15
2.986502204574589481e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
