1.892059378158458927e+00,1.815462038916973268e-03,-6.260192895339410091e-02,-1.982232210101090519e+00
1.941618264597809729e+00,9.084586333491296607e-04,1.038609750420383532e-01,-2.032882504956409431e+00
1.991258931742553306e+00,-8.529669725107959073e-14,2.464245872598714304e-01,-2.083616381338678547e+00
2.041177120629273478e+00,-8.025209392131968275e-14,4.481345096410958573e-01,-2.142569868913918985e+00
2.090969950254193854e+00,1.764702512785045186e-13,6.250157331247107040e-01,-2.201375288625968540e+00
2.140735976660738782e+00,5.432928410316742169e-14,7.775065671055388927e-01,-2.260149191290592441e+00
2.190294832692205151e+00,9.301988190109115558e-14,9.052679401868789499e-01,-2.318678354317037282e+00
2.240294832692204974e+00,1.233937027951765077e-13,1.009641598359801273e+00,-2.377728513667267229e+00
2.290294832692204796e+00,5.641298395475598279e-14,1.089490256532723578e+00,-2.436778673017498509e+00
2.339853688723655178e+00,3.036340965332457981e-13,1.144540245513340437e+00,-2.495307836043924254e+00
2.389607447121718131e+00,9.256144796677253821e-14,1.175522405782243540e+00,-2.554067110947274788e+00
2.439412544755108492e+00,2.090890606181467739e-14,1.182203153706499643e+00,-2.612887158420583500e+00
2.488971400786550436e+00,5.136247914000797706e-14,1.164756231136036435e+00,-2.671416321446998143e+00
2.538971400786550259e+00,8.570495881276322083e-14,1.122629032658680082e+00,-2.730466480797228535e+00
2.588971400786550081e+00,-7.988369496129591554e-14,1.055976834181323820e+00,-2.789516640147459370e+00
2.638530256818000463e+00,-7.915806037382223403e-14,9.658185275101730527e-01,-2.848045803173883783e+00
2.688527120166086970e+00,6.032674566575832090e-14,8.503414933755167882e-01,-2.907092258128991968e+00
2.738089112849451112e+00,4.505745378746853138e-14,7.117716517589071090e-01,-2.965625125550538588e+00
2.788089112849450935e+00,7.059269313079568132e-14,5.474522155146982483e-01,-3.024675284900793848e+00
2.837647968880905758e+00,2.388250588368779944e-13,3.604883784090101573e-01,-3.083204447927200942e+00
2.887087301539191131e+00,2.831068712794149178e-15,1.499999999999937772e-01,-3.141592653589794448e+00
2.936943348543120447e+00,0.000000000000000000e+00,1.499999999999999944e-01,-3.141592653589794448e+00
2.986502204574589481e+00,0.000000000000000000e+00,1.499999999999999944e-01,-3.141592653589793116e+00
